Cycle,Body,x,y,vx,vy
8865,2,21.171688,21.171688,0.054380,0.054380
8865,3,-114.499341,-114.499341,-0.439562,-0.439562
8866,1,98.346912,98.346912,0.385182,0.385182
8866,2,21.174407,21.174407,0.054380,0.054380
8866,3,-114.521319,-114.521319,-0.439562,-0.439562
8867,1,98.366171,98.366171,0.385182,0.385182
8867,2,21.177126,21.177126,0.054380,0.054380
8867,3,-114.543297,-114.543297,-0.439562,-0.439562
8868,1,98.385430,98.385430,0.385182,0.385182
8868,2,21.179845,21.179845,0.054380,0.054380
8868,3,-114.565275,-114.565275,-0.439562,-0.439562
8869,1,98.404689,98.404689,0.385182,0.385182
8869,2,21.182564,21.182564,0.054380,0.054380
8869,3,-114.587253,-114.587253,-0.439562,-0.439562
8870,1,98.423948,98.423948,0.385182,0.385182
8870,2,21.185283,21.185283,0.054380,0.054380
8870,3,-114.609231,-114.609231,-0.439562,-0.439562
8871,1,98.443207,98.443207,0.385182,0.385182
8871,2,21.188002,21.188002,0.054380,0.054380
8871,3,-114.631210,-114.631210,-0.439562,-0.439562
8872,1,98.462466,98.462466,0.385182,0.385182
8872,2,21.190721,21.190721,0.054380,0.054380
8872,3,-114.653188,-114.653188,-0.439562,-0.439562
8873,1,98.481725,98.481725,0.385182,0.385182
8873,2,21.193440,21.193440,0.054380,0.054380
8873,3,-114.675166,-114.675166,-0.439562,-0.439562
8874,1,98.500985,98.500985,0.385182,0.385182
8874,2,21.196159,21.196159,0.054380,0.054380
8874,3,-114.697144,-114.697144,-0.439562,-0.439562
8875,1,98.520244,98.520244,0.385182,0.385182
8875,2,21.198878,21.198878,0.054380,0.054380
8875,3,-114.719122,-114.719122,-0.439562,-0.439562
8876,1,98.539503,98.539503,0.385182,0.385182
8876,2,21.201597,21.201597,0.054380,0.054380
8876,3,-114.741100,-114.741100,-0.439562,-0.439562
8877,1,98.558762,98.558762,0.385182,0.385182
8877,2,21.204316,21.204316,0.054380,0.054380
8877,3,-114.763078,-114.763078,-0.439562,-0.439562
8878,1,98.578021,98.578021,0.385182,0.385182
8878,2,21.207035,21.207035,0.054380,0.054380
8878,3,-114.785056,-114.785056,-0.439562,-0.439562
8879,1,98.597280,98.597280,0.385182,0.385182
8879,2,21.209754,21.209754,0.054380,0.054380
8879,3,-114.807034,-114.807034,-0.439562,-0.439562
8880,1,98.616539,98.616539,0.385182,0.385182
8880,2,21.212473,21.212473,0.054380,0.054380
8880,3,-114.829013,-114.829013,-0.439562,-0.439562
8881,1,98.635798,98.635798,0.385182,0.385182
8881,2,21.215192,21.215192,0.054380,0.054380
8881,3,-114.850991,-114.850991,-0.439562,-0.439562
8882,1,98.655057,98.655057,0.385182,0.385182
8882,2,21.217911,21.217911,0.054380,0.054380
8882,3,-114.872969,-114.872969,-0.439562,-0.439562
8883,1,98.674317,98.674317,0.385182,0.385182
8883,2,21.220630,21.220630,0.054380,0.054380
8883,3,-114.894947,-114.894947,-0.439562,-0.439562
8884,1,98.693576,98.693576,0.385182,0.385182
8884,2,21.223349,21.223349,0.054380,0.054380
8884,3,-114.916925,-114.916925,-0.439562,-0.439562
8885,1,98.712835,98.712835,0.385182,0.385182
8885,2,21.226068,21.226068,0.054380,0.054380
8885,3,-114.938903,-114.938903,-0.439562,-0.439562
8886,1,98.732094,98.732094,0.385182,0.385182
8886,2,21.228787,21.228787,0.054380,0.054380
8886,3,-114.960881,-114.960881,-0.439562,-0.439562
8887,1,98.751353,98.751353,0.385182,0.385182
8887,2,21.231506,21.231506,0.054380,0.054380
8887,3,-114.982859,-114.982859,-0.439562,-0.439562
8888,1,98.770612,98.770612,0.385182,0.385182
8888,2,21.234225,21.234225,0.054380,0.054380
8888,3,-115.004838,-115.004838,-0.439562,-0.439562
8889,1,98.789871,98.789871,0.385182,0.385182
8889,2,21.236944,21.236944,0.054380,0.054380
8889,3,-115.026816,-115.026816,-0.439562,-0.439562
8890,1,98.809130,98.809130,0.385182,0.385182
8890,2,21.239663,21.239663,0.054380,0.054380
8890,3,-115.048794,-115.048794,-0.439562,-0.439562
8891,1,98.828389,98.828389,0.385182,0.385182
8891,2,21.242382,21.242382,0.054380,0.054380
8891,3,-115.070772,-115.070772,-0.439562,-0.439562
8892,1,98.847648,98.847648,0.385182,0.385182
8892,2,21.245101,21.245101,0.054380,0.054380
8892,3,-115.092750,-115.092750,-0.439562,-0.439562
8893,1,98.866908,98.866908,0.385182,0.385182
8893,2,21.247821,21.247821,0.054380,0.054380
8893,3,-115.114728,-115.114728,-0.439562,-0.439562
8894,1,98.886167,98.886167,0.385182,0.385182
8894,2,21.250540,21.250540,0.054380,0.054380
8894,3,-115.136706,-115.136706,-0.439562,-0.439562
8895,1,98.905426,98.905426,0.385182,0.385182
8895,2,21.253259,21.253259,0.054380,0.054380
8895,3,-115.158684,-115.158684,-0.439562,-0.439562
8896,1,98.924685,98.924685,0.385182,0.385182
8896,2,21.255978,21.255978,0.054380,0.054380
8896,3,-115.180662,-115.180662,-0.439562,-0.439562
8897,1,98.943944,98.943944,0.385182,0.385182
8897,2,21.258697,21.258697,0.054380,0.054380
8897,3,-115.202641,-115.202641,-0.439562,-0.439562
8898,1,98.963203,98.963203,0.385182,0.385182
8898,2,21.261416,21.261416,0.054380,0.054380
8898,3,-115.224619,-115.224619,-0.439562,-0.439562
8899,1,98.982462,98.982462,0.385182,0.385182
8899,2,21.264135,21.264135,0.054380,0.054380
8899,3,-115.246597,-115.246597,-0.439562,-0.439562
8900,1,99.001721,99.001721,0.385182,0.385182
8900,2,21.266854,21.266854,0.054380,0.054380
8900,3,-115.268575,-115.268575,-0.439562,-0.439562
8901,1,99.020980,99.020980,0.385182,0.385182
8901,2,21.269573,21.269573,0.054380,0.054380
8901,3,-115.290553,-115.290553,-0.439562,-0.439562
8902,1,99.040240,99.040240,0.385182,0.385182
8902,2,21.272292,21.272292,0.054380,0.054380
8902,3,-115.312531,-115.312531,-0.439562,-0.439562
8903,1,99.059499,99.059499,0.385182,0.385182
8903,2,21.275011,21.275011,0.054380,0.054380
8903,3,-115.334509,-115.334509,-0.439562,-0.439562
8904,1,99.078758,99.078758,0.385182,0.385182
8904,2,21.277730,21.277730,0.054380,0.054380
8904,3,-115.356487,-115.356487,-0.439562,-0.439562
8905,1,99.098017,99.098017,0.385182,0.385182
8905,2,21.280449,21.280449,0.054380,0.054380
8905,3,-115.378465,-115.378465,-0.439562,-0.439562
8906,1,99.117276,99.117276,0.385182,0.385182
8906,2,21.283168,21.283168,0.054380,0.054380
8906,3,-115.400444,-115.400444,-0.439562,-0.439562
8907,1,99.136535,99.136535,0.385182,0.385182
8907,2,21.285887,21.285887,0.054380,0.054380
8907,3,-115.422422,-115.422422,-0.439562,-0.439562
8908,1,99.155794,99.155794,0.385182,0.385182
8908,2,21.288606,21.288606,0.054380,0.054380
8908,3,-115.444400,-115.444400,-0.439562,-0.439562
8909,1,99.175053,99.175053,0.385182,0.385182
8909,2,21.291325,21.291325,0.054380,0.054380
8909,3,-115.466378,-115.466378,-0.439562,-0.439562
8910,1,99.194312,99.194312,0.385182,0.385182
8910,2,21.294044,21.294044,0.054380,0.054380
8910,3,-115.488356,-115.488356,-0.439562,-0.439562
8911,1,99.213571,99.213571,0.385182,0.385182
8911,2,21.296763,21.296763,0.054380,0.054380
8911,3,-115.510334,-115.510334,-0.439562,-0.439562
8912,1,99.232831,99.232831,0.385182,0.385182
8912,2,21.299482,21.299482,0.054380,0.054380
8912,3,-115.532312,-115.532312,-0.439562,-0.439562
8913,1,99.252090,99.252090,0.385182,0.385182
8913,2,21.302201,21.302201,0.054380,0.054380
8913,3,-115.554290,-115.554290,-0.439562,-0.439562
8914,1,99.271349,99.271349,0.385182,0.385182
8914,2,21.304920,21.304920,0.054380,0.054380
8914,3,-115.576268,-115.576268,-0.439562,-0.439562
8915,1,99.290608,99.290608,0.385182,0.385182
8915,2,21.307639,21.307639,0.054380,0.054380
8915,3,-115.598247,-115.598247,-0.439562,-0.439562
8916,1,99.309867,99.309867,0.385182,0.385182
8916,2,21.310358,21.310358,0.054380,0.054380
8916,3,-115.620225,-115.620225,-0.439562,-0.439562
8917,1,99.329126,99.329126,0.385182,0.385182
8917,2,21.313077,21.313077,0.054380,0.054380
8917,3,-115.642203,-115.642203,-0.439562,-0.439562
8918,1,99.348385,99.348385,0.385182,0.385182
8918,2,21.315796,21.315796,0.054380,0.054380
8918,3,-115.664181,-115.664181,-0.439562,-0.439562
8919,1,99.367644,99.367644,0.385182,0.385182
8919,2,21.318515,21.318515,0.054380,0.054380
8919,3,-115.686159,-115.686159,-0.439562,-0.439562
8920,1,99.386903,99.386903,0.385182,0.385182
8920,2,21.321234,21.321234,0.054380,0.054380
8920,3,-115.708137,-115.708137,-0.439562,-0.439562
8921,1,99.406162,99.406162,0.385182,0.385182
8921,2,21.323953,21.323953,0.054380,0.054380
8921,3,-115.730115,-115.730115,-0.439562,-0.439562
8922,1,99.425422,99.425422,0.385182,0.385182
8922,2,21.326672,21.326672,0.054380,0.054380
8922,3,-115.752093,-115.752093,-0.439562,-0.439562
8923,1,99.444681,99.444681,0.385182,0.385182
8923,2,21.329391,21.329391,0.054380,0.054380
8923,3,-115.774071,-115.774071,-0.439562,-0.439562
8924,1,99.463940,99.463940,0.385182,0.385182
8924,2,21.332110,21.332110,0.054380,0.054380
8924,3,-115.796050,-115.796050,-0.439562,-0.439562
8925,1,99.483199,99.483199,0.385182,0.385182
8925,2,21.334829,21.334829,0.054380,0.054380
8925,3,-115.818028,-115.818028,-0.439562,-0.439562
8926,1,99.502458,99.502458,0.385182,0.385182
8926,2,21.337548,21.337548,0.054380,0.054380
8926,3,-115.840006,-115.840006,-0.439562,-0.439562
8927,1,99.521717,99.521717,0.385182,0.385182
8927,2,21.340267,21.340267,0.054380,0.054380
8927,3,-115.861984,-115.861984,-0.439562,-0.439562
8928,1,99.540976,99.540976,0.385182,0.385182
8928,2,21.342986,21.342986,0.054380,0.054380
8928,3,-115.883962,-115.883962,-0.439562,-0.439562
8929,1,99.560235,99.560235,0.385182,0.385182
8929,2,21.345705,21.345705,0.054380,0.054380
8929,3,-115.905940,-115.905940,-0.439562,-0.439562
8930,1,99.579494,99.579494,0.385182,0.385182
8930,2,21.348424,21.348424,0.054380,0.054380
8930,3,-115.927918,-115.927918,-0.439562,-0.439562
8931,1,99.598754,99.598754,0.385182,0.385182
8931,2,21.351143,21.351143,0.054380,0.054380
8931,3,-115.949896,-115.949896,-0.439562,-0.439562
8932,1,99.618013,99.618013,0.385182,0.385182
8932,2,21.353862,21.353862,0.054380,0.054380
8932,3,-115.971875,-115.971875,-0.439562,-0.439562
8933,1,99.637272,99.637272,0.385182,0.385182
8933,2,21.356581,21.356581,0.054380,0.054380
8933,3,-115.993853,-115.993853,-0.439562,-0.439562
8934,1,99.656531,99.656531,0.385182,0.385182
8934,2,21.359300,21.359300,0.054380,0.054380
8934,3,-116.015831,-116.015831,-0.439562,-0.439562
8935,1,99.675790,99.675790,0.385182,0.385182
8935,2,21.362019,21.362019,0.054380,0.054380
8935,3,-116.037809,-116.037809,-0.439562,-0.439562
8936,1,99.695049,99.695049,0.385182,0.385182
8936,2,21.364738,21.364738,0.054380,0.054380
8936,3,-116.059787,-116.059787,-0.439562,-0.439562
8937,1,99.714308,99.714308,0.385182,0.385182
8937,2,21.367457,21.367457,0.054380,0.054380
8937,3,-116.081765,-116.081765,-0.439562,-0.439562
8938,1,99.733567,99.733567,0.385182,0.385182
8938,2,21.370176,21.370176,0.054380,0.054380
8938,3,-116.103743,-116.103743,-0.439562,-0.439562
8939,1,99.752826,99.752826,0.385182,0.385182
8939,2,21.372895,21.372895,0.054380,0.054380
8939,3,-116.125721,-116.125721,-0.439562,-0.439562
8940,1,99.772085,99.772085,0.385182,0.385182
8940,2,21.375614,21.375614,0.054380,0.054380
8940,3,-116.147699,-116.147699,-0.439562,-0.439562
8941,1,99.791345,99.791345,0.385182,0.385182
8941,2,21.378333,21.378333,0.054380,0.054380
8941,3,-116.169678,-116.169678,-0.439562,-0.439562
8942,1,99.810604,99.810604,0.385182,0.385182
8942,2,21.381052,21.381052,0.054380,0.054380
8942,3,-116.191656,-116.191656,-0.439562,-0.439562
8943,1,99.829863,99.829863,0.385182,0.385182
8943,2,21.383771,21.383771,0.054380,0.054380
8943,3,-116.213634,-116.213634,-0.439562,-0.439562
8944,1,99.849122,99.849122,0.385182,0.385182
8944,2,21.386490,21.386490,0.054380,0.054380
8944,3,-116.235612,-116.235612,-0.439562,-0.439562
8945,1,99.868381,99.868381,0.385182,0.385182
8945,2,21.389209,21.389209,0.054380,0.054380
8945,3,-116.257590,-116.257590,-0.439562,-0.439562
8946,1,99.887640,99.887640,0.385182,0.385182
8946,2,21.391928,21.391928,0.054380,0.054380
8946,3,-116.279568,-116.279568,-0.439562,-0.439562
8947,1,99.906899,99.906899,0.385182,0.385182
8947,2,21.394647,21.394647,0.054380,0.054380
8947,3,-116.301546,-116.301546,-0.439562,-0.439562
8948,1,99.926158,99.926158,0.385182,0.385182
8948,2,21.397366,21.397366,0.054380,0.054380
8948,3,-116.323524,-116.323524,-0.439562,-0.439562
8949,1,99.945417,99.945417,0.385182,0.385182
8949,2,21.400085,21.400085,0.054380,0.054380
8949,3,-116.345502,-116.345502,-0.439562,-0.439562
8950,1,99.964676,99.964676,0.385182,0.385182
8950,2,21.402804,21.402804,0.054380,0.054380
8950,3,-116.367481,-116.367481,-0.439562,-0.439562
8951,1,99.983936,99.983936,0.385182,0.385182
8951,2,21.405523,21.405523,0.054380,0.054380
8951,3,-116.389459,-116.389459,-0.439562,-0.439562
8952,1,100.003195,100.003195,0.385182,0.385182
8952,2,21.408242,21.408242,0.054380,0.054380
8952,3,-116.411437,-116.411437,-0.439562,-0.439562
8953,1,100.022454,100.022454,0.385182,0.385182
8953,2,21.410961,21.410961,0.054380,0.054380
8953,3,-116.433415,-116.433415,-0.439562,-0.439562
8954,1,100.041713,100.041713,0.385182,0.385182
8954,2,21.413680,21.413680,0.054380,0.054380
8954,3,-116.455393,-116.455393,-0.439562,-0.439562
8955,1,100.060972,100.060972,0.385182,0.385182
8955,2,21.416399,21.416399,0.054380,0.054380
8955,3,-116.477371,-116.477371,-0.439562,-0.439562
8956,1,100.080231,100.080231,0.385182,0.385182
8956,2,21.419118,21.419118,0.054380,0.054380
8956,3,-116.499349,-116.499349,-0.439562,-0.439562
8957,1,100.099490,100.099490,0.385182,0.385182
8957,2,21.421837,21.421837,0.054380,0.054380
8957,3,-116.521327,-116.521327,-0.439562,-0.439562
8958,1,100.118749,100.118749,0.385182,0.385182
8958,2,21.424556,21.424556,0.054380,0.054380
8958,3,-116.543305,-116.543305,-0.439562,-0.439562
8959,1,100.138008,100.138008,0.385182,0.385182
8959,2,21.427275,21.427275,0.054380,0.054380
8959,3,-116.565284,-116.565284,-0.439562,-0.439562
8960,1,100.157268,100.157268,0.385182,0.385182
8960,2,21.429994,21.429994,0.054380,0.054380
8960,3,-116.587262,-116.587262,-0.439562,-0.439562
8961,1,100.176527,100.176527,0.385182,0.385182
8961,2,21.432713,21.432713,0.054380,0.054380
8961,3,-116.609240,-116.609240,-0.439562,-0.439562
8962,1,100.195786,100.195786,0.385182,0.385182
8962,2,21.435432,21.435432,0.054380,0.054380
8962,3,-116.631218,-116.631218,-0.439562,-0.439562
8963,1,100.215045,100.215045,0.385182,0.385182
8963,2,21.438151,21.438151,0.054380,0.054380
8963,3,-116.653196,-116.653196,-0.439562,-0.439562
8964,1,100.234304,100.234304,0.385182,0.385182
8964,2,21.440870,21.440870,0.054380,0.054380
8964,3,-116.675174,-116.675174,-0.439562,-0.439562
8965,1,100.253563,100.253563,0.385182,0.385182
8965,2,21.443589,21.443589,0.054380,0.054380
8965,3,-116.697152,-116.697152,-0.439562,-0.439562
8966,1,100.272822,100.272822,0.385182,0.385182
8966,2,21.446308,21.446308,0.054380,0.054380
8966,3,-116.719130,-116.719130,-0.439562,-0.439562
8967,1,100.292081,100.292081,0.385182,0.385182
8967,2,21.449027,21.449027,0.054380,0.054380
8967,3,-116.741108,-116.741108,-0.439562,-0.439562
8968,1,100.311340,100.311340,0.385182,0.385182
8968,2,21.451746,21.451746,0.054380,0.054380
8968,3,-116.763087,-116.763087,-0.439562,-0.439562
8969,1,100.330599,100.330599,0.385182,0.385182
8969,2,21.454465,21.454465,0.054380,0.054380
8969,3,-116.785065,-116.785065,-0.439562,-0.439562
8970,1,100.349859,100.349859,0.385182,0.385182
8970,2,21.457184,21.457184,0.054380,0.054380
8970,3,-116.807043,-116.807043,-0.439562,-0.439562
8971,1,100.369118,100.369118,0.385182,0.385182
8971,2,21.459903,21.459903,0.054380,0.054380
8971,3,-116.829021,-116.829021,-0.439562,-0.439562
8972,1,100.388377,100.388377,0.385182,0.385182
8972,2,21.462622,21.462622,0.054380,0.054380
8972,3,-116.850999,-116.850999,-0.439562,-0.439562
8973,1,100.407636,100.407636,0.385182,0.385182
8973,2,21.465341,21.465341,0.054380,0.054380
8973,3,-116.872977,-116.872977,-0.439562,-0.439562
8974,1,100.426895,100.426895,0.385182,0.385182
8974,2,21.468060,21.468060,0.054380,0.054380
8974,3,-116.894955,-116.894955,-0.439562,-0.439562
8975,1,100.446154,100.446154,0.385182,0.385182
8975,2,21.470779,21.470779,0.054380,0.054380
8975,3,-116.916933,-116.916933,-0.439562,-0.439562
8976,1,100.465413,100.465413,0.385182,0.385182
8976,2,21.473498,21.473498,0.054380,0.054380
8976,3,-116.938911,-116.938911,-0.439562,-0.439562
8977,1,100.484672,100.484672,0.385182,0.385182
8977,2,21.476217,21.476217,0.054380,0.054380
8977,3,-116.960890,-116.960890,-0.439562,-0.439562
8978,1,100.503931,100.503931,0.385182,0.385182
8978,2,21.478936,21.478936,0.054380,0.054380
8978,3,-116.982868,-116.982868,-0.439562,-0.439562
8979,1,100.523191,100.523191,0.385182,0.385182
8979,2,21.481655,21.481655,0.054380,0.054380
8979,3,-117.004846,-117.004846,-0.439562,-0.439562
8980,1,100.542450,100.542450,0.385182,0.385182
8980,2,21.484374,21.484374,0.054380,0.054380
8980,3,-117.026824,-117.026824,-0.439562,-0.439562
8981,1,100.561709,100.561709,0.385182,0.385182
8981,2,21.487093,21.487093,0.054380,0.054380
8981,3,-117.048802,-117.048802,-0.439562,-0.439562
8982,1,100.580968,100.580968,0.385182,0.385182
8982,2,21.489812,21.489812,0.054380,0.054380
8982,3,-117.070780,-117.070780,-0.439562,-0.439562
8983,1,100.600227,100.600227,0.385182,0.385182
8983,2,21.492531,21.492531,0.054380,0.054380
8983,3,-117.092758,-117.092758,-0.439562,-0.439562
8984,1,100.619486,100.619486,0.385182,0.385182
8984,2,21.495250,21.495250,0.054380,0.054380
8984,3,-117.114736,-117.114736,-0.439562,-0.439562
8985,1,100.638745,100.638745,0.385182,0.385182
8985,2,21.497969,21.497969,0.054380,0.054380
8985,3,-117.136715,-117.136715,-0.439562,-0.439562
8986,1,100.658004,100.658004,0.385182,0.385182
8986,2,21.500688,21.500688,0.054380,0.054380
8986,3,-117.158693,-117.158693,-0.439562,-0.439562
8987,1,100.677263,100.677263,0.385182,0.385182
8987,2,21.503407,21.503407,0.054380,0.054380
8987,3,-117.180671,-117.180671,-0.439562,-0.439562
8988,1,100.696522,100.696522,0.385182,0.385182
8988,2,21.506126,21.506126,0.054380,0.054380
8988,3,-117.202649,-117.202649,-0.439562,-0.439562
8989,1,100.715782,100.715782,0.385182,0.385182
8989,2,21.508845,21.508845,0.054380,0.054380
8989,3,-117.224627,-117.224627,-0.439562,-0.439562
8990,1,100.735041,100.735041,0.385182,0.385182
8990,2,21.511564,21.511564,0.054380,0.054380
8990,3,-117.246605,-117.246605,-0.439562,-0.439562
8991,1,100.754300,100.754300,0.385182,0.385182
8991,2,21.514283,21.514283,0.054380,0.054380
8991,3,-117.268583,-117.268583,-0.439562,-0.439562
8992,1,100.773559,100.773559,0.385182,0.385182
8992,2,21.517002,21.517002,0.054380,0.054380
8992,3,-117.290561,-117.290561,-0.439562,-0.439562
8993,1,100.792818,100.792818,0.385182,0.385182
8993,2,21.519721,21.519721,0.054380,0.054380
8993,3,-117.312539,-117.312539,-0.439562,-0.439562
8994,1,100.812077,100.812077,0.385182,0.385182
8994,2,21.522440,21.522440,0.054380,0.054380
8994,3,-117.334518,-117.334518,-0.439562,-0.439562
8995,1,100.831336,100.831336,0.385182,0.385182
8995,2,21.525159,21.525159,0.054380,0.054380
8995,3,-117.356496,-117.356496,-0.439562,-0.439562
8996,1,100.850595,100.850595,0.385182,0.385182
8996,2,21.527878,21.527878,0.054380,0.054380
8996,3,-117.378474,-117.378474,-0.439562,-0.439562
8997,1,100.869854,100.869854,0.385182,0.385182
8997,2,21.530598,21.530598,0.054380,0.054380
8997,3,-117.400452,-117.400452,-0.439562,-0.439562
8998,1,100.889113,100.889113,0.385182,0.385182
8998,2,21.533317,21.533317,0.054380,0.054380
8998,3,-117.422430,-117.422430,-0.439562,-0.439562
8999,1,100.908373,100.908373,0.385182,0.385182
8999,2,21.536036,21.536036,0.054380,0.054380
8999,3,-117.444408,-117.444408,-0.439562,-0.439562
9000,1,100.927632,100.927632,0.385182,0.385182
9000,2,21.538755,21.538755,0.054380,0.054380
9000,3,-117.466386,-117.466386,-0.439562,-0.439562
9001,1,100.946891,100.946891,0.385182,0.385182
9001,2,21.541474,21.541474,0.054380,0.054380
9001,3,-117.488364,-117.488364,-0.439562,-0.439562
9002,1,100.966150,100.966150,0.385182,0.385182
9002,2,21.544193,21.544193,0.054380,0.054380
9002,3,-117.510342,-117.510342,-0.439562,-0.439562
9003,1,100.985409,100.985409,0.385182,0.385182
9003,2,21.546912,21.546912,0.054380,0.054380
9003,3,-117.532321,-117.532321,-0.439562,-0.439562
9004,1,101.004668,101.004668,0.385182,0.385182
9004,2,21.549631,21.549631,0.054380,0.054380
9004,3,-117.554299,-117.554299,-0.439562,-0.439562
9005,1,101.023927,101.023927,0.385182,0.385182
9005,2,21.552350,21.552350,0.054380,0.054380
9005,3,-117.576277,-117.576277,-0.439562,-0.439562
9006,1,101.043186,101.043186,0.385182,0.385182
9006,2,21.555069,21.555069,0.054380,0.054380
9006,3,-117.598255,-117.598255,-0.439562,-0.439562
9007,1,101.062445,101.062445,0.385182,0.385182
9007,2,21.557788,21.557788,0.054380,0.054380
9007,3,-117.620233,-117.620233,-0.439562,-0.439562
9008,1,101.081705,101.081705,0.385182,0.385182
9008,2,21.560507,21.560507,0.054380,0.054380
9008,3,-117.642211,-117.642211,-0.439562,-0.439562
9009,1,101.100964,101.100964,0.385182,0.385182
9009,2,21.563226,21.563226,0.054380,0.054380
9009,3,-117.664189,-117.664189,-0.439562,-0.439562
9010,1,101.120223,101.120223,0.385182,0.385182
9010,2,21.565945,21.565945,0.054380,0.054380
9010,3,-117.686167,-117.686167,-0.439562,-0.439562
9011,1,101.139482,101.139482,0.385182,0.385182
9011,2,21.568664,21.568664,0.054380,0.054380
9011,3,-117.708145,-117.708145,-0.439562,-0.439562
9012,1,101.158741,101.158741,0.385182,0.385182
9012,2,21.571383,21.571383,0.054380,0.054380
9012,3,-117.730124,-117.730124,-0.439562,-0.439562
9013,1,101.178000,101.178000,0.385182,0.385182
9013,2,21.574102,21.574102,0.054380,0.054380
9013,3,-117.752102,-117.752102,-0.439562,-0.439562
9014,1,101.197259,101.197259,0.385182,0.385182
9014,2,21.576821,21.576821,0.054380,0.054380
9014,3,-117.774080,-117.774080,-0.439562,-0.439562
9015,1,101.216518,101.216518,0.385182,0.385182
9015,2,21.579540,21.579540,0.054380,0.054380
9015,3,-117.796058,-117.796058,-0.439562,-0.439562
9016,1,101.235777,101.235777,0.385182,0.385182
9016,2,21.582259,21.582259,0.054380,0.054380
9016,3,-117.818036,-117.818036,-0.439562,-0.439562
9017,1,101.255036,101.255036,0.385182,0.385182
9017,2,21.584978,21.584978,0.054380,0.054380
9017,3,-117.840014,-117.840014,-0.439562,-0.439562
9018,1,101.274296,101.274296,0.385182,0.385182
9018,2,21.587697,21.587697,0.054380,0.054380
9018,3,-117.861992,-117.861992,-0.439562,-0.439562
9019,1,101.293555,101.293555,0.385182,0.385182
9019,2,21.590416,21.590416,0.054380,0.054380
9019,3,-117.883970,-117.883970,-0.439562,-0.439562
9020,1,101.312814,101.312814,0.385182,0.385182
9020,2,21.593135,21.593135,0.054380,0.054380
9020,3,-117.905948,-117.905948,-0.439562,-0.439562
9021,1,101.332073,101.332073,0.385182,0.385182
9021,2,21.595854,21.595854,0.054380,0.054380
9021,3,-117.927927,-117.927927,-0.439562,-0.439562
9022,1,101.351332,101.351332,0.385182,0.385182
9022,2,21.598573,21.598573,0.054380,0.054380
9022,3,-117.949905,-117.949905,-0.439562,-0.439562
9023,1,101.370591,101.370591,0.385182,0.385182
9023,2,21.601292,21.601292,0.054380,0.054380
9023,3,-117.971883,-117.971883,-0.439562,-0.439562
9024,1,101.389850,101.389850,0.385182,0.385182
9024,2,21.604011,21.604011,0.054380,0.054380
9024,3,-117.993861,-117.993861,-0.439562,-0.439562
9025,1,101.409109,101.409109,0.385182,0.385182
9025,2,21.606730,21.606730,0.054380,0.054380
9025,3,-118.015839,-118.015839,-0.439562,-0.439562
9026,1,101.428368,101.428368,0.385182,0.385182
9026,2,21.609449,21.609449,0.054380,0.054380
9026,3,-118.037817,-118.037817,-0.439562,-0.439562
9027,1,101.447627,101.447627,0.385182,0.385182
9027,2,21.612168,21.612168,0.054380,0.054380
9027,3,-118.059795,-118.059795,-0.439562,-0.439562
9028,1,101.466887,101.466887,0.385182,0.385182
9028,2,21.614887,21.614887,0.054380,0.054380
9028,3,-118.081773,-118.081773,-0.439562,-0.439562
9029,1,101.486146,101.486146,0.385182,0.385182
9029,2,21.617606,21.617606,0.054380,0.054380
9029,3,-118.103751,-118.103751,-0.439562,-0.439562
9030,1,101.505405,101.505405,0.385182,0.385182
9030,2,21.620325,21.620325,0.054380,0.054380
9030,3,-118.125730,-118.125730,-0.439562,-0.439562
9031,1,101.524664,101.524664,0.385182,0.385182
9031,2,21.623044,21.623044,0.054380,0.054380
9031,3,-118.147708,-118.147708,-0.439562,-0.439562
9032,1,101.543923,101.543923,0.385182,0.385182
9032,2,21.625763,21.625763,0.054380,0.054380
9032,3,-118.169686,-118.169686,-0.439562,-0.439562
9033,1,101.563182,101.563182,0.385182,0.385182
9033,2,21.628482,21.628482,0.054380,0.054380
9033,3,-118.191664,-118.191664,-0.439562,-0.439562
9034,1,101.582441,101.582441,0.385182,0.385182
9034,2,21.631201,21.631201,0.054380,0.054380
9034,3,-118.213642,-118.213642,-0.439562,-0.439562
9035,1,101.601700,101.601700,0.385182,0.385182
9035,2,21.633920,21.633920,0.054380,0.054380
9035,3,-118.235620,-118.235620,-0.439562,-0.439562
9036,1,101.620959,101.620959,0.385182,0.385182
9036,2,21.636639,21.636639,0.054380,0.054380
9036,3,-118.257598,-118.257598,-0.439562,-0.439562
9037,1,101.640218,101.640218,0.385182,0.385182
9037,2,21.639358,21.639358,0.054380,0.054380
9037,3,-118.279576,-118.279576,-0.439562,-0.439562
9038,1,101.659478,101.659478,0.385182,0.385182
9038,2,21.642077,21.642077,0.054380,0.054380
9038,3,-118.301555,-118.301555,-0.439562,-0.439562
9039,1,101.678737,101.678737,0.385182,0.385182
9039,2,21.644796,21.644796,0.054380,0.054380
9039,3,-118.323533,-118.323533,-0.439562,-0.439562
9040,1,101.697996,101.697996,0.385182,0.385182
9040,2,21.647515,21.647515,0.054380,0.054380
9040,3,-118.345511,-118.345511,-0.439562,-0.439562
9041,1,101.717255,101.717255,0.385182,0.385182
9041,2,21.650234,21.650234,0.054380,0.054380
9041,3,-118.367489,-118.367489,-0.439562,-0.439562
